epoch: 0, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.16589550623981372
epoch: 48, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1388761313510598
epoch: 49, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13877432404154236
epoch: 50, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13867836831493327
epoch: 51, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1385828073399435
epoch: 52, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13848358855695023
epoch: 53, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.138377274340637
epoch: 54, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1382752335360203
epoch: 55, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13817393204041037
epoch: 56, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13807293319172614
epoch: 57, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13796902559986626
epoch: 58, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13785859196176334
epoch: 59, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13775011512217397
epoch: 60, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13764371488804025
epoch: 61, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13753761092580596
epoch: 62, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13741348622117563
epoch: 63, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13729183323608155
epoch: 64, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13718072409567963
epoch: 65, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13705685486809385
epoch: 66, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13695138728958697
epoch: 67, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13683405810537072
epoch: 68, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13671130036280166
epoch: 69, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13659809510900653
epoch: 70, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1364846041404071
epoch: 71, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13635907016899285
epoch: 72, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13625547554710482
epoch: 73, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13613290264824776
epoch: 74, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1360155227030446
epoch: 75, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13590446282595317
epoch: 76, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13577945227271737
epoch: 77, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13566439340599037
epoch: 78, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13556004538976477
epoch: 79, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13544183841703927
epoch: 80, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1353459936386871
epoch: 81, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13523641069405196
epoch: 82, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13515052561720142
epoch: 83, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13502161364832319
epoch: 84, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13491739788529286
epoch: 85, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13481492331898745
epoch: 86, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1346777394317761
epoch: 87, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1345526175378694
epoch: 88, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13443956252836936
epoch: 89, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13440440520774366
epoch: 90, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13420666380070126
epoch: 91, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13414341672118765
epoch: 92, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13398760606873883
epoch: 93, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13376656006874252
epoch: 94, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13371836899442288
epoch: 95, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13357807596410012
epoch: 96, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1334271286976944
epoch: 97, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13325455632274105
epoch: 98, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.133069364341193
epoch: 99, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13290408798232464
epoch: 100, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1327225197260121
epoch: 101, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13240777849748198
epoch: 102, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13229869993113133
epoch: 103, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13208983984184963
epoch: 104, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13186349511335302
epoch: 105, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13163084145934398
epoch: 106, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13139755771918052
epoch: 107, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13116262397703202
epoch: 108, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13083124556814507
epoch: 109, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13058601859248278
epoch: 110, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.13029717855807435
epoch: 111, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12992508798145375
epoch: 112, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.129709548926928
epoch: 113, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12939807070444626
epoch: 114, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1289608288200144
epoch: 115, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12847783694625506
epoch: 116, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12826327085287084
epoch: 117, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12783953162047512
epoch: 118, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12725931115145905
epoch: 119, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12686843739910325
epoch: 120, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12629750423914987
epoch: 121, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12572656952047023
epoch: 122, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12527484092516078
epoch: 123, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12451441398440749
epoch: 124, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12416588094194936
epoch: 125, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12254739728642211
epoch: 126, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.12151221791296858
epoch: 127, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1209141268494998
epoch: 128, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.119872039366593
epoch: 129, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1189875559090647
epoch: 130, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11742373246015055
epoch: 131, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11653031911362004
epoch: 132, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11632772983579538
epoch: 133, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11476471676766863
epoch: 134, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11383366257211569
epoch: 135, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11273210243041103
epoch: 136, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11202032251089537
epoch: 137, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.11032143739333355
epoch: 138, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10934267767146
epoch: 139, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1088198819052409
epoch: 140, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10775931670865889
epoch: 141, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10600521347815707
epoch: 142, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10615304962331518
epoch: 143, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10398949801236566
epoch: 144, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10412851844643435
epoch: 145, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10296662121145783
epoch: 146, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.10243414970460217
epoch: 147, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1016857882822081
epoch: 148, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.1008952581331166
epoch: 149, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.09935699579721528
epoch: 150, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.10003953983943657
epoch: 151, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.09993876118446736
epoch: 152, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.09849215072806954
epoch: 153, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.09627932437406679
epoch: 154, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.09690134487361547
epoch: 155, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.09471604248761632
epoch: 156, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.0955052743213729
epoch: 157, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.09287688023110552
epoch: 158, precision: 0.0, acc: 0.96875, recall: 0.0, loss: 0.0939473051953081
epoch: 159, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.09088226369782448
epoch: 160, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.09227861791728635
epoch: 161, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.08995196903827685
epoch: 162, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.08963373375568762
epoch: 163, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.08678469289214574
epoch: 164, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.08714855201668797
epoch: 165, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.08819241202127552
epoch: 166, precision: 1.0, acc: 0.9700520833333334, recall: 0.041666666666666664, loss: 0.08610504110811874
epoch: 167, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.08423390642303567
epoch: 168, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.08582598215041948
epoch: 169, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.0859825825696968
epoch: 170, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.08243542820816412
epoch: 171, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.08197950919210413
epoch: 172, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.0818409444551644
epoch: 173, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.08098821991462074
epoch: 174, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.0805744961326643
epoch: 175, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.07650676960887176
epoch: 176, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.07622785206529233
epoch: 177, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.07672498559508593
epoch: 178, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.07868553055638018
epoch: 179, precision: 0.6666666666666666, acc: 0.9700520833333334, recall: 0.08333333333333333, loss: 0.07581670546027984
epoch: 180, precision: 0.6666666666666666, acc: 0.9700520833333334, recall: 0.08333333333333333, loss: 0.07399004179251174
epoch: 181, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.0722125316038469
epoch: 182, precision: 0.6666666666666666, acc: 0.9700520833333334, recall: 0.08333333333333333, loss: 0.07238585233236124
epoch: 183, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.07279551432655455
epoch: 184, precision: 1.0, acc: 0.9713541666666666, recall: 0.08333333333333333, loss: 0.07059867546349115
epoch: 185, precision: 1.0, acc: 0.97265625, recall: 0.125, loss: 0.07046987224788061
epoch: 186, precision: 1.0, acc: 0.97265625, recall: 0.125, loss: 0.06698222411178571
epoch: 187, precision: 0.75, acc: 0.9713541666666666, recall: 0.125, loss: 0.06935602728123935
epoch: 188, precision: 0.75, acc: 0.9713541666666666, recall: 0.125, loss: 0.06875538507820235
epoch: 189, precision: 1.0, acc: 0.97265625, recall: 0.125, loss: 0.06689549452204367
epoch: 190, precision: 1.0, acc: 0.97265625, recall: 0.125, loss: 0.06782431396003313
epoch: 191, precision: 0.75, acc: 0.9713541666666666, recall: 0.125, loss: 0.065917890129454
epoch: 192, precision: 1.0, acc: 0.97265625, recall: 0.125, loss: 0.0648558435542524
epoch: 193, precision: 0.75, acc: 0.9713541666666666, recall: 0.125, loss: 0.06373302155904938
epoch: 194, precision: 0.75, acc: 0.9713541666666666, recall: 0.125, loss: 0.06570603788482486
epoch: 195, precision: 0.875, acc: 0.9765625, recall: 0.2916666666666667, loss: 0.05815122706770409
epoch: 196, precision: 1.0, acc: 0.9739583333333334, recall: 0.16666666666666666, loss: 0.06158111832890415
epoch: 197, precision: 1.0, acc: 0.9752604166666666, recall: 0.20833333333333334, loss: 0.0575122378415908
epoch: 198, precision: 1.0, acc: 0.9752604166666666, recall: 0.20833333333333334, loss: 0.06253535319009078
epoch: 199, precision: 1.0, acc: 0.9739583333333334, recall: 0.16666666666666666, loss: 0.06117019845073413
epoch: 200, precision: 1.0, acc: 0.9752604166666666, recall: 0.20833333333333334, loss: 0.05605677908067185
epoch: 201, precision: 1.0, acc: 0.97265625, recall: 0.125, loss: 0.05720964306986751
epoch: 202, precision: 1.0, acc: 0.9778645833333334, recall: 0.2916666666666667, loss: 0.050457468269519135
epoch: 203, precision: 1.0, acc: 0.9765625, recall: 0.25, loss: 0.05396974901833911
epoch: 204, precision: 1.0, acc: 0.9765625, recall: 0.25, loss: 0.05170651001674343
epoch: 205, precision: 1.0, acc: 0.9752604166666666, recall: 0.20833333333333334, loss: 0.05130487125362923
epoch: 206, precision: 1.0, acc: 0.9765625, recall: 0.25, loss: 0.05285911603727637
epoch: 207, precision: 1.0, acc: 0.9778645833333334, recall: 0.2916666666666667, loss: 0.05056442397692069
epoch: 208, precision: 1.0, acc: 0.9791666666666666, recall: 0.3333333333333333, loss: 0.04844769453860145
epoch: 209, precision: 1.0, acc: 0.9778645833333334, recall: 0.2916666666666667, loss: 0.05195578012641009
epoch: 210, precision: 0.875, acc: 0.9765625, recall: 0.2916666666666667, loss: 0.051003994730973036
epoch: 211, precision: 1.0, acc: 0.9778645833333334, recall: 0.2916666666666667, loss: 0.04716638352675842
epoch: 212, precision: 1.0, acc: 0.9791666666666666, recall: 0.3333333333333333, loss: 0.04612016579980183
epoch: 213, precision: 1.0, acc: 0.9778645833333334, recall: 0.2916666666666667, loss: 0.04598455769917564
epoch: 214, precision: 1.0, acc: 0.9765625, recall: 0.25, loss: 0.04832872744736642
epoch: 215, precision: 0.8571428571428571, acc: 0.9752604166666666, recall: 0.25, loss: 0.04682903978822689
epoch: 216, precision: 1.0, acc: 0.9791666666666666, recall: 0.3333333333333333, loss: 0.04439386737116358
epoch: 217, precision: 1.0, acc: 0.98046875, recall: 0.375, loss: 0.04016974627281903
epoch: 218, precision: 1.0, acc: 0.98046875, recall: 0.375, loss: 0.04210440313608393
epoch: 219, precision: 1.0, acc: 0.9817708333333334, recall: 0.4166666666666667, loss: 0.0405773566269629
epoch: 220, precision: 1.0, acc: 0.9791666666666666, recall: 0.3333333333333333, loss: 0.04037128744926412
epoch: 221, precision: 1.0, acc: 0.9830729166666666, recall: 0.4583333333333333, loss: 0.0403177484414046
epoch: 222, precision: 1.0, acc: 0.984375, recall: 0.5, loss: 0.040076706790779966
epoch: 223, precision: 1.0, acc: 0.9830729166666666, recall: 0.4583333333333333, loss: 0.03942733140500968
epoch: 224, precision: 1.0, acc: 0.9830729166666666, recall: 0.4583333333333333, loss: 0.03935680766269281
epoch: 225, precision: 0.9285714285714286, acc: 0.984375, recall: 0.5416666666666666, loss: 0.040059911114252354
epoch: 226, precision: 1.0, acc: 0.98828125, recall: 0.625, loss: 0.03708542543806454
epoch: 227, precision: 1.0, acc: 0.98828125, recall: 0.625, loss: 0.037138694849485766
epoch: 228, precision: 1.0, acc: 0.9895833333333334, recall: 0.6666666666666666, loss: 0.03548782265793818
epoch: 229, precision: 1.0, acc: 0.9869791666666666, recall: 0.5833333333333334, loss: 0.0384797110732081
epoch: 230, precision: 1.0, acc: 0.98828125, recall: 0.625, loss: 0.0364684960016606
epoch: 231, precision: 1.0, acc: 0.9921875, recall: 0.75, loss: 0.03147318997761858
epoch: 232, precision: 1.0, acc: 0.9908854166666666, recall: 0.7083333333333334, loss: 0.03376277582817064
epoch: 233, precision: 1.0, acc: 0.9895833333333334, recall: 0.6666666666666666, loss: 0.03257918280042337
epoch: 234, precision: 0.9411764705882353, acc: 0.98828125, recall: 0.6666666666666666, loss: 0.034038688470435056
epoch: 235, precision: 1.0, acc: 0.9921875, recall: 0.75, loss: 0.03145312279380317
epoch: 236, precision: 1.0, acc: 0.9921875, recall: 0.75, loss: 0.029780061123162404
epoch: 237, precision: 0.9473684210526315, acc: 0.9908854166666666, recall: 0.75, loss: 0.030978220765969084
epoch: 238, precision: 1.0, acc: 0.9921875, recall: 0.75, loss: 0.026921879735784
epoch: 239, precision: 1.0, acc: 0.9934895833333334, recall: 0.7916666666666666, loss: 0.028709589578262817
epoch: 240, precision: 1.0, acc: 0.9934895833333334, recall: 0.7916666666666666, loss: 0.02538609418578393
epoch: 241, precision: 1.0, acc: 0.9908854166666666, recall: 0.7083333333333334, loss: 0.029133515444625308
epoch: 242, precision: 1.0, acc: 0.9934895833333334, recall: 0.7916666666666666, loss: 0.02861528338911064
epoch: 243, precision: 1.0, acc: 0.9947916666666666, recall: 0.8333333333333334, loss: 0.024544348945816714
epoch: 244, precision: 1.0, acc: 0.9947916666666666, recall: 0.8333333333333334, loss: 0.023574277211453373
epoch: 245, precision: 1.0, acc: 0.99609375, recall: 0.875, loss: 0.024670128642116877
epoch: 246, precision: 1.0, acc: 0.9947916666666666, recall: 0.8333333333333334, loss: 0.026630100643063596
epoch: 247, precision: 0.9523809523809523, acc: 0.9934895833333334, recall: 0.8333333333333334, loss: 0.02635836919972272
epoch: 248, precision: 1.0, acc: 0.9934895833333334, recall: 0.7916666666666666, loss: 0.02654896996805649
epoch: 249, precision: 1.0, acc: 0.9973958333333334, recall: 0.9166666666666666, loss: 0.021573824408297138
epoch: 250, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.022344608125837623
epoch: 251, precision: 1.0, acc: 0.99609375, recall: 0.875, loss: 0.02310902767315842
epoch: 252, precision: 1.0, acc: 0.9947916666666666, recall: 0.8333333333333334, loss: 0.022780171715399256
epoch: 253, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.020131005921546534
epoch: 254, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.01874942822018182
epoch: 255, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.018128516872216446
epoch: 256, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.019515578351752598
epoch: 257, precision: 1.0, acc: 0.99609375, recall: 0.875, loss: 0.0249109552058438
epoch: 258, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.019057251016732366
epoch: 259, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.01895256705658843
epoch: 260, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.016642281993979536
epoch: 261, precision: 1.0, acc: 0.9973958333333334, recall: 0.9166666666666666, loss: 0.02100313598333535
epoch: 262, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.016899724945666054
epoch: 263, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.016813659931883378
epoch: 264, precision: 1.0, acc: 0.9986979166666666, recall: 0.9583333333333334, loss: 0.01857036775352051
epoch: 265, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.016546815070416405
epoch: 266, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01576786505834444
epoch: 267, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01634253850989261
epoch: 268, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.014357227212103876
epoch: 269, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.015086579159538196
epoch: 270, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.015021651358798682
epoch: 271, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01602404426927285
epoch: 272, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.013830340084618378
epoch: 273, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.014696173640594027
epoch: 274, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01442701425829089
epoch: 275, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.014352300044679639
epoch: 276, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.013374211221934626
epoch: 277, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01319514662666172
epoch: 278, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01321626650359954
epoch: 279, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.012662843732170706
epoch: 280, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01236640459253458
epoch: 281, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.012969769520496449
epoch: 282, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.011644091739967324
epoch: 283, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.011712761680065506
epoch: 284, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.012079830497214297
epoch: 285, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01103160827982162
epoch: 286, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.011054381946123093
epoch: 287, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.010825855842619058
epoch: 288, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01074020889026713
epoch: 289, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.010510545058846384
epoch: 290, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.010072197429174362
epoch: 291, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.010134424621540095
epoch: 292, precision: 1.0, acc: 1.0, recall: 1.0, loss: 0.01044128432617375
